"year" "acousticness" "duration" "energy" "explicit" "key" "liveness" "loudness" "mode" "tempo" "pop.class"
"8722" 1947 0.995 196212 0.299 0 "F" 0.121 -8.538 0 67.868 "D"
"8723" 1967 0.947 213880 0.122 1 "Db" 0.108 -17.357 1 82.005 "C"
"8724" 1975 0.000802 428533 0.903 0 "G" 0.218 -4.57 0 98.611 "C"
"8725" 1997 0.453 289227 0.616 1 "Db" 0.916 -8.747 1 145.461 "B"
"8726" 1987 0.287 235453 0.577 0 "D" 0.111 -12.561 0 102.855 "B"
"8727" 1982 0.186 158973 0.461 0 "G" 0.104 -15.688 0 97.439 "C"
"8728" 1947 0.949 150837 0.553 1 "B" 0.952 -8.531 1 91.907 "D"
"8729" 1942 0.984 470400 0.146 0 "Bb" 0.129 -17.735 0 112.759 "D"
"8730" 1991 0.544 209307 0.792 0 "Bb" 0.148 -3.875 0 83.163 "B"
"8731" 1941 0.985 147400 0.156 0 "Eb" 0.249 -21.343 0 169.734 "D"
"8732" 1971 0.852 155627 0.161 1 "E" 0.113 -15.985 1 102.621 "C"
"8733" 1949 0.957 563213 0.102 0 "A" 0.252 -21.377 0 115.846 "D"
"8734" 1957 0.958 430093 0.119 1 "G" 0.121 -18.821 1 76.491 "D"
"8735" 1959 0.904 346453 0.311 1 "F" 0.127 -13.598 1 107.328 "C"
"8736" 2012 0.405 230547 0.323 1 "Eb" 0.149 -11.97 1 129.964 "B"
"8737" 1952 0.968 850880 0.111 1 "C" 0.159 -20.582 1 104.56 "D"
"8738" 1983 0.225 216933 0.711 1 "C" 0.12 -7.498 1 125.135 "A"
"8739" 2013 0.511 187667 0.44 0 "Eb" 0.068 -6.527 0 134.848 "B"
"8740" 2006 0.357 285480 0.642 0 "D" 0.227 -5.28 0 103.239 "B"
"8741" 1954 0.974 104640 0.304 0 "G" 0.392 -17.982 0 84.956 "D"
"8742" 1962 0.772 162467 0.415 0 "B" 0.175 -9.3 0 72.207 "C"
"8743" 1948 0.95 167907 0.245 0 "Ab" 0.639 -21.768 0 127.284 "D"
"8744" 2000 0.186 191773 0.636 0 "G" 0.0959 -7.579 0 122.921 "B"
"8745" 1976 0.0325 245240 0.906 1 "Db" 0.133 -5.573 1 147.594 "C"
"8746" 1965 0.552 169467 0.477 0 "G" 0.206 -8.912 0 108.308 "C"
"8747" 1970 0.0424 147493 0.797 0 "G" 0.0717 -6.793 0 123.566 "A"
"8748" 2011 0.103 301800 0.903 0 "G" 0.134 -4.538 0 115.616 "B"
"8749" 1978 0.636 178227 0.403 1 "D" 0.27 -13.198 1 85.431 "B"
"8750" 2000 0.103 285387 0.601 0 "C" 0.147 -4.905 0 119.94 "B"
"8751" 2003 0.000248 278693 0.861 1 "Gb" 0.701 -4.46 1 111.205 "B"
"8752" 2020 0.167 221820 0.729 1 "E" 0.349 -3.434 1 113.013 "A"
"8753" 1954 0.982 156853 0.446 0 "Bb" 0.191 -11.103 0 83.129 "D"
"8754" 1958 0.813 186333 0.124 1 "A" 0.0992 -14.271 1 171.911 "D"
"8755" 2002 0.231 379240 0.728 0 "C" 0.666 -6.312 0 134.186 "B"
"8756" 1989 0.242 357200 0.613 0 "D" 0.0875 -11.446 0 90.378 "C"
"8757" 1933 0.976 169947 0.25 1 "Db" 0.278 -14.587 1 133.654 "D"
"8758" 2007 0.000192 542587 0.969 0 "A" 0.352 -4.701 0 148.918 "B"
"8759" 1984 0.000235 189627 0.804 0 "D" 0.516 -8.529 0 125.817 "C"
"8760" 1992 9.03e-06 167333 0.709 1 "A" 0.147 -12.339 1 114.581 "B"
"8761" 1935 0.996 181055 0.216 1 "Gb" 0.151 -15.069 1 96.563 "D"
"8762" 1935 0.99 573147 0.0317 1 "Bb" 0.087 -27.929 1 91.353 "D"
"8763" 2002 0.0522 356653 0.552 1 "F" 0.0696 -9.276 1 84.01 "B"
"8764" 1937 0.884 167627 0.317 1 "B" 0.148 -11.759 1 125.225 "D"
"8765" 2002 0.00087 251800 0.736 1 "B" 0.0636 -3.38 1 152.158 "B"
"8766" 1968 0.572 189827 0.371 0 "Ab" 0.281 -16.108 0 81.755 "C"
"8767" 1965 0.428 144373 0.377 0 "D" 0.463 -15.4 0 103.653 "D"
"8768" 1967 0.949 200627 0.139 1 "F" 0.121 -18.367 1 143.077 "D"
"8769" 2013 8.83e-05 292733 0.983 0 "C" 0.111 -2.352 0 182.058 "A"
"8770" 1989 0.9 347307 0.406 1 "E" 0.334 -10.224 1 132.064 "C"
"8771" 2018 0.251 297782 0.677 0 "B" 0.16 -5.76 0 150.131 "A"
"8772" 1954 0.633 300000 0.597 1 "D" 0.105 -9.008 1 200.911 "D"
"8773" 1961 0.725 284293 0.223 0 "C" 0.0965 -16.29 0 107.958 "D"
"8774" 1970 0.0534 161160 0.597 0 "F" 0.0986 -11.329 0 108.875 "A"
"8775" 2018 0.0907 225221 0.906 1 "Db" 0.0771 -4.778 1 125.019 "A"
"8776" 1958 0.569 252707 0.336 1 "F" 0.104 -11.3 1 95.136 "C"
"8777" 1975 0.0532 254240 0.753 0 "Eb" 0.183 -12.407 0 113.404 "C"
"8778" 2017 0.0141 162400 0.761 0 "G" 0.133 -5.532 0 82.007 "B"
"8779" 1926 0.585 135067 0.188 0 "G" 0.387 -23.428 0 73.01 "D"
"8780" 1930 0.996 188187 0.0454 0 "Eb" 0.153 -20.306 0 66.007 "D"
"8781" 1970 0.206 216013 0.729 0 "F" 0.13 -8.51 0 110.82 "B"
"8782" 1962 0.862 156280 0.231 0 "Db" 0.37 -14.786 0 95.938 "D"
"8783" 1959 0.64 158160 0.62 0 "Ab" 0.221 -8.047 0 96.842 "D"
"8784" 1935 0.385 121360 0.493 0 "G" 0.452 -8.307 0 176.673 "D"
"8785" 1945 0.661 267667 0.21 0 "F" 0.0429 -18.678 0 192.095 "D"
"8786" 2001 0.0807 236573 0.703 0 "Gb" 0.0912 -7.061 0 149.915 "C"
"8787" 2007 0.8 175533 0.439 0 "Bb" 0.118 -10.821 0 85.157 "B"
"8788" 2013 0.299 157649 0.695 0 "C" 0.108 -9.444 0 100.233 "B"
"8789" 1951 0.994 89773 0.164 0 "B" 0.106 -20.636 0 80.123 "D"
"8790" 2006 0.238 208653 0.655 1 "Gb" 0.138 -8.339 1 102.485 "A"
"8791" 1990 0.0164 274973 0.769 0 "D" 0.0983 -7.111 0 87.579 "C"
"8792" 2009 0.0018 218880 0.923 1 "Gb" 0.339 -3.837 1 133.976 "B"
"8793" 2018 0.0647 166991 0.572 0 "Db" 0.445 -5.915 0 134.876 "B"
"8794" 1928 0.995 352907 0.00783 0 "Bb" 0.0954 -31.035 0 115.894 "D"
"8795" 1942 0.994 282867 0.0288 1 "E" 0.709 -25.032 1 104.574 "D"
"8796" 1987 0.0113 336613 0.709 0 "D" 0.153 -9.66 0 125.799 "B"
"8797" 1991 0.483 212207 0.273 0 "A" 0.0588 -7.961 0 138.401 "C"
"8798" 1998 0.564 119093 0.724 0 "Gb" 0.613 -6.632 0 52.81 "C"
"8799" 1963 0.967 247246 0.259 0 "A" 0.156 -6.736 0 103.277 "C"
"8800" 2013 0.00857 176893 0.708 1 "B" 0.178 -6.332 1 166.3 "B"
"8801" 1949 0.99 171133 0.203 0 "G" 0.129 -14.199 0 170.733 "D"
"8802" 1996 0.315 156293 0.575 1 "B" 0.0787 -9.114 1 84.667 "B"
"8803" 2013 0.0848 154000 0.712 0 "Db" 0.479 -9.433 0 114.998 "A"
"8804" 1982 0.869 140040 0.432 0 "Ab" 0.273 -14.48 0 108.936 "C"
"8805" 1994 0.17 174187 0.457 0 "Bb" 0.142 -9.652 0 110.923 "B"
"8806" 1988 0.371 138960 0.203 0 "G" 0.192 -18.199 0 141.951 "B"
"8807" 1928 0.993 119413 0.129 1 "Db" 0.119 -18.045 1 81.748 "D"
"8808" 1945 0.269 150100 0.163 1 "Gb" 0.223 -18.455 1 120.923 "D"
"8809" 1973 0.405 208533 0.523 0 "C" 0.112 -10.393 0 137.83 "C"
"8810" 2003 0.0273 269373 0.911 0 "Gb" 0.0769 -1.792 0 87.3 "B"
"8811" 1968 0.796 123733 0.189 0 "D" 0.199 -13.173 0 101.185 "D"
"8812" 2004 0.248 234240 0.614 0 "G" 0.359 -7.326 0 130.092 "B"
"8813" 2015 0.0489 205851 0.889 0 "D" 0.19 -4.533 0 165.047 "B"
"8814" 1979 0.0368 233893 0.883 0 "G" 0.0846 -5.804 0 91.198 "C"
"8815" 1999 3.21e-05 227133 0.947 0 "Ab" 0.116 -4.694 0 110.883 "B"
"8816" 1956 0.858 187173 0.52 0 "A" 0.329 -8.702 0 185.832 "D"
"8817" 1964 0.994 244093 0.156 1 "A" 0.0894 -22.46 1 87.922 "B"
"8818" 2010 0.00183 216520 0.829 0 "A" 0.119 -3.834 0 163.958 "B"
"8819" 1948 0.99 191373 0.143 0 "Db" 0.17 -12.033 0 71.751 "D"
"8820" 1943 0.991 177627 0.213 1 "B" 0.185 -9.011 1 84.89 "D"
"8821" 1967 0.942 300800 0.131 1 "E" 0.139 -16.602 1 209.942 "C"
"8822" 1927 0.996 171107 0.21 0 "A" 0.113 -12.53 0 114.403 "D"
"8823" 1939 0.985 194845 0.218 0 "Ab" 0.159 -11.496 0 115.772 "D"
"8824" 2013 0.0131 247494 0.793 0 "Db" 0.112 -3.506 0 140.011 "B"
"8825" 2006 0.472 214773 0.6 0 "A" 0.269 -8.043 0 110.652 "B"
"8826" 1935 0.757 304863 0.195 0 "E" 0.211 -17.432 0 109.172 "D"
"8827" 1956 0.38 229200 0.175 1 "C" 0.399 -20.329 1 164.044 "D"
"8828" 1950 0.991 196598 0.195 0 "D" 0.119 -14.159 0 85.163 "D"
"8829" 1935 0.952 268947 0.0859 1 "C" 0.0963 -17.174 1 87.764 "D"
"8830" 1953 0.912 179067 0.089 0 "Ab" 0.11 -22.651 0 174.486 "D"
"8831" 1971 0.632 199493 0.435 0 "B" 0.0867 -11.323 0 84.977 "C"
"8832" 1964 0.542 165413 0.455 0 "Bb" 0.199 -9.924 0 135.338 "C"
"8833" 1950 0.869 131918 0.338 0 "Ab" 0.117 -11.778 0 123.913 "D"
"8834" 1950 0.861 329920 0.404 1 "Gb" 0.12 -8.592 1 147.098 "D"
"8835" 1960 0.909 197051 0.312 1 "Bb" 0.211 -11.031 1 133.83 "D"
"8836" 2012 0.584 282173 0.466 0 "F" 0.0964 -11.393 0 96.304 "B"
"8837" 2001 0.0233 200173 0.707 0 "D" 0.293 -8.65 0 94.615 "B"
"8838" 1949 0.933 397453 0.0323 0 "D" 0.108 -25.505 0 84.008 "D"
"8839" 1971 0.671 180067 0.595 0 "C" 0.222 -11.003 0 164.726 "C"
"8840" 1973 0.577 224293 0.29 0 "D" 0.114 -11.692 0 127.4 "C"
"8841" 2014 0.205 251989 0.464 0 "E" 0.0902 -8.337 0 112.974 "A"
"8842" 1921 0.896 805400 0.0521 0 "A" 0.114 -23.652 0 86.736 "D"
"8843" 1981 0.147 199693 0.893 0 "D" 0.0864 -5.113 0 142.424 "B"
"8844" 1987 0.346 249240 0.337 0 "G" 0.17 -16.325 0 85.145 "C"
"8845" 1952 0.967 184013 0.283 0 "Gb" 0.111 -13.774 0 106.703 "D"
"8846" 1976 0.257 289240 0.381 0 "B" 0.0569 -13.934 0 84.349 "C"
"8847" 1997 0.0066 248082 0.874 1 "Gb" 0.0685 -11.229 1 79.286 "B"
"8848" 1966 0.292 142507 0.861 0 "B" 0.314 -10.581 0 96.52 "B"
"8849" 2008 0.0309 219213 0.748 0 "C" 0.154 -4.467 0 161.434 "B"
"8850" 1970 0.219 209333 0.665 0 "E" 0.0762 -8.216 0 145.019 "C"
"8851" 1990 0.00812 209427 0.665 0 "Bb" 0.149 -9.881 0 123.95 "C"
"8852" 1935 0.983 61309 0.498 0 "Eb" 0.262 -13.15 0 194.746 "D"
"8853" 1990 0.23 196227 0.448 0 "C" 0.102 -10.709 0 106.085 "B"
"8854" 1964 0.907 173707 0.336 0 "C" 0.68 -7.651 0 139.6 "C"
"8855" 1966 0.537 103224 0.304 1 "Bb" 0.104 -14.085 1 133.446 "C"
"8856" 1951 0.989 146107 0.106 1 "Bb" 0.178 -19.763 1 184.474 "D"
"8857" 1982 0.000388 230067 0.641 0 "C" 0.0594 -12.203 0 156.134 "B"
"8858" 1942 0.968 115069 0.121 0 "D" 0.382 -15.882 0 149.776 "D"
"8859" 1976 0.842 213573 0.457 0 "G" 0.0718 -11.809 0 159.222 "C"
"8860" 1997 0.00978 346733 0.766 0 "Db" 0.124 -5.524 0 151.472 "B"
"8861" 1993 0.409 184933 0.457 1 "C" 0.095 -10.778 1 185.532 "B"
"8862" 1981 0.414 214600 0.278 1 "Gb" 0.308 -19.318 1 99.038 "C"
"8863" 1986 0.341 299960 0.762 1 "F" 0.0468 -6.654 1 171.409 "B"
"8864" 2000 0.0891 248840 0.928 1 "C" 0.38 -5.596 1 202.37 "B"
"8865" 1974 0.338 190333 0.479 0 "Db" 0.0694 -11.299 0 136.766 "C"
"8866" 2014 0.0257 222440 0.915 0 "D" 0.0351 -3.505 0 113.986 "B"
"8867" 2016 0.0559 209453 0.772 0 "Bb" 0.44 -5.429 0 96.016 "A"
"8868" 1964 0.995 242907 0.0888 1 "D" 0.132 -23.634 1 83.357 "D"
"8869" 1957 0.944 295480 0.132 1 "C" 0.108 -17.525 1 108.335 "D"
"8870" 1956 0.711 187840 0.497 0 "Ab" 0.193 -14.603 0 108.597 "D"
"8871" 1926 0.995 161027 0.089 0 "D" 0.11 -24.81 0 72.64 "D"
"8872" 1947 0.973 258907 0.128 0 "E" 0.155 -23.18 0 79.164 "D"
"8873" 1992 0.387 222573 0.631 0 "A" 0.0785 -11.851 0 165.142 "B"
"8874" 1997 0.482 285520 0.858 0 "Eb" 0.146 -4.439 0 151.985 "B"
"8875" 1952 0.986 887427 0.202 0 "C" 0.0438 -14.372 0 111.699 "D"
"8876" 2020 0.0177 183011 0.599 0 "B" 0.179 -5.551 0 142.976 "A"
"8877" 1972 0.933 78200 0.235 0 "E" 0.221 -15.059 0 100.21 "C"
"8878" 1974 0.359 494040 0.553 0 "C" 0.112 -13.653 0 170.747 "C"
"8879" 1965 0.917 208933 0.0248 1 "B" 0.0778 -15.854 1 85.103 "B"
"8880" 1953 0.978 134960 0.222 0 "C" 0.343 -13.292 0 64.972 "D"
"8881" 1970 0.000907 277840 0.688 0 "C" 0.206 -7.358 0 133.871 "C"
"8882" 1998 0.119 315373 0.568 1 "C" 0.316 -7.882 1 134.828 "A"
"8883" 1988 0.0909 278987 0.666 1 "Bb" 0.098 -8.062 1 91.84 "C"
"8884" 1963 0.754 166573 0.342 0 "F" 0.357 -8.458 0 99.568 "B"
"8885" 1954 0.862 164133 0.0835 0 "Ab" 0.38 -22.766 0 111.779 "D"
"8886" 1996 0.58 209493 0.511 0 "G" 0.118 -9.088 0 128.358 "B"
"8887" 1952 0.897 197840 0.278 1 "E" 0.134 -13.037 1 78.043 "D"
"8888" 1968 0.905 148933 0.695 0 "E" 0.167 -8.308 0 179.197 "C"
"8889" 1954 0.948 180040 0.0974 1 "C" 0.331 -15.105 1 175.832 "D"
"8890" 1961 0.914 399747 0.136 0 "Db" 0.331 -16.186 0 79.965 "D"
"8891" 1985 0.0228 345333 0.949 0 "E" 0.0726 -11.3 0 99.568 "C"
"8892" 1958 0.352 135360 0.542 0 "Bb" 0.067 -19.096 0 90.395 "C"
"8893" 1935 0.984 193627 0.0439 0 "G" 0.378 -12.192 0 155.725 "D"
"8894" 1959 0.837 196040 0.72 0 "B" 0.766 -13.388 0 102.138 "D"
"8895" 1963 0.574 165173 0.281 0 "Bb" 0.0832 -13.197 0 98.373 "D"
"8896" 1955 0.936 175467 0.362 0 "F" 0.169 -8.935 0 89.129 "D"
"8897" 1985 0.018 225280 0.902 1 "Gb" 0.0928 -7.638 1 84.412 "A"
"8898" 1980 0.741 209933 0.439 1 "F" 0.0707 -8.892 1 107.173 "B"
"8899" 2006 0.00413 585453 0.569 0 "G" 0.0545 -11.711 0 111.703 "C"
"8900" 1977 0.305 274040 0.302 0 "E" 0.103 -16.402 0 143.193 "C"
"8901" 2007 0.124 197200 0.741 0 "G" 0.519 -4.634 0 92.485 "B"
"8902" 1965 0.644 169200 0.544 1 "E" 0.268 -11.779 1 120.505 "C"
"8903" 1942 0.945 273293 0.251 1 "Bb" 0.134 -12.831 1 102.898 "D"
"8904" 2014 0.783 290577 0.433 0 "C" 0.154 -7.595 0 145.984 "B"
"8905" 1971 0.432 241373 0.326 0 "D" 0.11 -14.778 0 122.935 "C"
"8906" 1996 0.0858 218533 0.431 1 "Gb" 0.053 -9.903 1 93.617 "B"
"8907" 1999 0.977 271507 0.194 1 "G" 0.362 -18.541 1 95.47 "B"
"8908" 1991 0.00129 261133 0.763 0 "A" 0.0562 -7.035 0 132.693 "B"
"8909" 1950 0.875 226466 0.301 0 "Eb" 0.103 -15.407 0 99.518 "D"
"8910" 2002 0.244 238440 0.666 0 "C" 0.151 -3.336 0 185.476 "B"
"8911" 2002 0.0606 180933 0.824 0 "A" 0.307 -4.031 0 152.041 "B"
"8912" 1983 0.000426 163827 0.912 0 "A" 0.391 -9.62 0 176.054 "C"
"8913" 1935 0.242 102800 0.123 0 "C" 0.372 -17.7 0 79.473 "D"
"8914" 1966 0.733 143507 0.45 0 "Eb" 0.471 -13.304 0 125.713 "D"
"8915" 2001 0.000313 198693 0.938 0 "E" 0.39 -3.39 0 157.249 "B"
"8916" 1966 0.834 236093 0.348 1 "B" 0.0969 -13.133 1 90.858 "C"
"8917" 1975 0.427 240360 0.374 0 "Bb" 0.0544 -13.901 0 149.975 "C"
"8918" 1958 0.9 221560 0.382 0 "G" 0.133 -11.141 0 141.936 "C"
"8919" 1993 0.682 274133 0.296 0 "Bb" 0.128 -11.49 0 100.22 "B"
"8920" 1992 0.061 36733 0.591 1 "G" 0.107 -19.033 1 95.821 "C"
"8921" 1956 0.966 180613 0.407 0 "Ab" 0.257 -11.423 0 197.275 "D"
"8922" 1975 0.51 180240 0.588 0 "C" 0.0806 -3.828 0 171.464 "B"
"8923" 1993 0.000311 272067 0.483 0 "G" 0.0992 -11.535 0 167.233 "B"
"8924" 2011 2.77e-05 243627 0.949 0 "Db" 0.0556 -4.22 0 179.965 "B"
"8925" 2019 0.038 209760 0.633 0 "G" 0.124 -5.986 0 81.984 "A"
"8926" 1970 0.653 169267 0.177 0 "Gb" 0.0964 -14.675 0 140.628 "B"
"8927" 1981 0.215 239760 0.198 0 "Bb" 0.0946 -17.688 0 119.223 "C"
"8928" 2011 0.0671 222867 0.807 1 "B" 0.322 -2.739 1 133.023 "B"
"8929" 1930 0.986 183093 0.386 1 "Ab" 0.128 -10.879 1 101.082 "D"
"8930" 1947 0.929 82013 0.0854 1 "B" 0.0891 -23.73 1 123.671 "D"
"8931" 1954 0.919 1362733 0.2 0 "F" 0.84 -17.126 0 95.553 "D"
"8932" 1949 0.992 207867 0.166 0 "C" 0.303 -12.753 0 62.192 "D"
"8933" 1967 0.7 163187 0.319 0 "G" 0.32 -14.334 0 132.336 "B"
"8934" 1979 0.587 213240 0.272 0 "D" 0.145 -13.547 0 79.321 "C"
"8935" 1953 0.995 184960 0.177 0 "B" 0.777 -17.554 0 134.789 "D"
"8936" 1966 0.943 177240 0.0816 0 "Db" 0.112 -17.829 0 169.2 "B"
"8937" 1986 0.156 248627 0.645 0 "A" 0.148 -13.123 0 93.177 "C"
"8938" 1991 0.0514 244733 0.761 0 "C" 0.474 -9.644 0 102.192 "B"
"8939" 1969 0.872 117240 0.404 0 "Ab" 0.629 -10.841 0 98.459 "C"
"8940" 1967 0.533 202733 0.4 1 "E" 0.11 -13.568 1 82.912 "C"
"8941" 1930 0.993 181766 0.4 0 "C" 0.179 -13.751 0 80.226 "D"
"8942" 1998 0.0211 224933 0.893 0 "Db" 0.72 -8.324 0 98.262 "B"
"8943" 2001 0.029 254707 0.714 1 "B" 0.309 -5.231 1 121.239 "C"
"8944" 2020 0.00667 159955 0.683 1 "Bb" 0.241 -9.232 1 120.003 "A"
"8945" 2015 0.0966 209288 0.416 1 "C" 0.1 -9.319 1 109.168 "A"
"8946" 2001 0.0601 292240 0.603 0 "F" 0.0611 -9.43 0 127.559 "B"
"8947" 1951 0.981 35667 0.0147 0 "F" 0.122 -25.587 0 96.667 "D"
"8948" 1955 0.9 222467 0.578 0 "G" 0.603 -12.65 0 130.774 "D"
"8949" 1967 0.424 504933 0.409 0 "G" 0.61 -11.398 0 114.088 "C"
"8950" 1974 0.253 205493 0.592 0 "F" 0.231 -9.636 0 80.466 "C"
"8951" 1983 0.487 241333 0.449 0 "C" 0.0824 -9.206 0 130.388 "A"
"8952" 1931 0.945 191600 0.4 0 "F" 0.0499 -17.066 0 97.654 "D"
"8953" 1979 0.0243 366760 0.595 0 "D" 0.304 -8.316 0 133.416 "C"
"8954" 1972 0.239 300693 0.669 0 "Bb" 0.108 -9.562 0 126.624 "C"
"8955" 2009 0.00347 134920 0.932 0 "D" 0.0742 -6.3 0 87.331 "B"
"8956" 1953 0.97 41840 0.448 0 "D" 0.155 -13.814 0 37.349 "D"
"8957" 1941 0.981 189053 0.232 0 "Gb" 0.115 -15.838 0 128.769 "D"
"8958" 2005 0.0684 194440 0.879 0 "Db" 0.143 -4.219 0 101.083 "B"
"8959" 1956 0.963 234933 0.456 1 "C" 0.11 -12.279 1 131.675 "D"
"8960" 1956 0.894 143213 0.163 0 "D" 0.109 -12.541 0 135.638 "C"
"8961" 1930 0.98 164507 0.279 1 "F" 0.077 -7.814 1 118.918 "D"
"8962" 1992 0.262 78440 0.973 0 "G" 0.632 -3.358 0 131.4 "C"
"8963" 1981 0.135 336240 0.221 0 "E" 0.134 -15.785 0 67.795 "C"
"8964" 2003 0.46 256973 0.39 0 "E" 0.179 -10.416 0 82.007 "B"
"8965" 2001 0.0226 166400 0.611 0 "D" 0.114 -6.268 0 178.191 "B"
"8966" 1926 0.996 170387 0.0408 1 "A" 0.0969 -24.932 1 71.127 "D"
"8967" 1984 0.989 434427 0.0953 0 "Eb" 0.0514 -24.118 0 84.277 "C"
"8968" 1977 0.0244 227293 0.702 0 "C" 0.21 -10.973 0 146.208 "B"
"8969" 2002 0.349 241627 0.748 1 "Gb" 0.0989 -5.395 1 144.76 "A"
"8970" 1988 0.0124 276667 0.487 0 "C" 0.224 -13.212 0 112.028 "B"
"8971" 1958 0.609 150133 0.463 0 "E" 0.466 -12.05 0 77.644 "C"
"8972" 1952 0.958 141667 0.148 0 "G" 0.13 -20.588 0 89.392 "D"
"8973" 1930 0.971 30000 0.508 0 "D" 0.134 -11.353 0 76.43 "D"
"8974" 2000 0.0074 247360 0.978 0 "B" 0.458 -3.199 0 97.59 "B"
"8975" 1955 0.854 194873 0.263 1 "C" 0.204 -12.079 1 91.384 "D"
"8976" 1977 0.325 162733 0.889 0 "A" 0.283 -8.679 0 154.593 "C"
"8977" 1982 0.938 197747 0.124 1 "D" 0.134 -15.154 1 122.422 "B"
"8978" 1981 0.0612 251440 0.603 0 "E" 0.0666 -9.533 0 126.984 "B"
"8979" 1974 0.193 166053 0.882 0 "D" 0.0854 -6.575 0 147.166 "B"
"8980" 1966 0.472 157507 0.566 0 "Eb" 0.0722 -8.601 0 131.994 "C"
"8981" 2020 0.826 356389 0.258 0 "F" 0.0916 -10.483 0 109.227 "D"
"8982" 1922 0.995 186800 0.28 0 "C" 0.163 -15.39 0 127.531 "D"
"8983" 1976 0.0502 388093 0.767 0 "A" 0.21 -9.435 0 188.904 "C"
"8984" 1989 0.628 183333 0.112 0 "D" 0.0949 -20.08 0 114.175 "C"
"8985" 2010 0.00064 205680 0.96 0 "F" 0.113 -3.484 0 99.135 "B"
"8986" 1941 0.939 138493 0.414 1 "D" 0.0832 -11.475 1 112.936 "D"
"8987" 1944 0.992 168040 0.22 1 "A" 0.142 -13.07 1 89.814 "D"
"8988" 1988 0.0088 304400 0.972 0 "A" 0.377 -8.615 0 113.325 "C"
"8989" 2005 0.0979 187453 0.941 0 "C" 0.184 -6.438 0 136.04 "B"
"8990" 1976 0.188 295973 0.688 0 "E" 0.269 -12.754 0 167.444 "C"
"8991" 1961 0.577 161453 0.626 0 "D" 0.702 -14.19 0 119.186 "D"
"8992" 2007 0.288 159933 0.315 0 "C" 0.599 -8.958 0 111.252 "B"
"8993" 1951 0.00452 127347 0.953 0 "Db" 0.265 -16.163 0 110.384 "D"
"8994" 1936 0.445 183893 0.339 1 "F" 0.0636 -11.462 1 179.646 "D"
"8995" 1952 0.779 162000 0.255 0 "D" 0.0986 -11.129 0 118.08 "D"
"8996" 1940 0.981 1172480 0.448 0 "G" 0.137 -8.856 0 82.255 "D"
"8997" 1958 0.974 359320 0.285 0 "Ab" 0.145 -11.038 0 69.951 "D"
"8998" 1995 0.0279 498267 0.475 0 "B" 0.116 -9.574 0 95.205 "B"
"8999" 1954 0.955 187760 0.209 0 "Bb" 0.202 -7.462 0 102.981 "C"
"9000" 1946 0.872 150720 0.589 0 "Bb" 0.0968 -5.126 0 104.389 "D"
"9001" 1978 0.928 132907 0.245 0 "B" 0.168 -14.073 0 150.496 "B"
"9002" 1984 0.149 225765 0.648 0 "D" 0.114 -7.684 0 147.512 "B"
"9003" 1973 0.151 300702 0.562 0 "E" 0.284 -12.448 0 130.042 "C"
"9004" 1961 0.683 126853 0.816 0 "G" 0.0374 -9.49 0 135.945 "D"
"9005" 1939 0.867 174893 0.27 1 "A" 0.102 -12.43 1 98.152 "D"
"9006" 2020 0.171 414820 0.634 0 "Db" 0.204 -5.587 0 173.886 "A"
"9007" 1985 0.117 316347 0.835 1 "A" 0.952 -6.726 1 129.485 "C"
"9008" 1935 0.914 178507 0.529 0 "F" 0.18 -4.254 0 158.471 "D"
"9009" 1994 0.00145 77267 0.944 1 "B" 0.788 -7.048 1 179.293 "B"
"9010" 1992 0.579 140227 0.229 0 "E" 0.116 -9.68 0 104.273 "B"
"9011" 1994 0.00341 259667 0.857 1 "E" 0.155 -9.845 1 133.893 "B"
"9012" 2003 0.556 102507 0.392 0 "Gb" 0.0913 -10.553 0 175.417 "B"
"9013" 2020 0.0958 244160 0.787 0 "C" 0.088 -6.886 0 154.024 "D"
"9014" 1993 0.916 267493 0.0223 0 "Bb" 0.0898 -23.715 0 129.827 "B"
"9015" 1974 0.354 271453 0.265 0 "G" 0.744 -12.542 0 147.194 "C"
"9016" 1942 0.994 159556 0.187 1 "A" 0.147 -15.735 1 72.721 "D"
"9017" 1955 0.843 155640 0.484 0 "C" 0.167 -10.03 0 80.722 "D"
"9018" 1991 0.897 230067 0.136 1 "Gb" 0.141 -15.751 1 102.693 "C"
"9019" 1995 0.537 370360 0.498 0 "F" 0.0759 -10.235 0 94.82 "B"
"9020" 2003 0.478 301000 0.411 0 "Ab" 0.0792 -7.351 0 138.291 "B"
"9021" 1928 0.995 141867 0.172 1 "F" 0.139 -18.763 1 87.501 "D"
"9022" 2006 0.00603 284227 0.503 1 "E" 0.114 -6.618 1 77.168 "B"
"9023" 2000 0.81 160899 0.0484 0 "G" 0.241 -18.169 0 83.919 "C"
"9024" 1928 0.894 182600 0.409 0 "Eb" 0.309 -10.191 0 106.03 "C"
"9025" 2001 0.414 155040 0.549 0 "G" 0.431 -7.617 0 167.45 "C"
"9026" 1960 0.225 207627 0.452 0 "D" 0.0921 -22.686 0 137.439 "D"
"9027" 1934 0.993 163507 0.247 0 "D" 0.374 -12.555 0 119.774 "D"
"9028" 1970 0.971 246467 0.106 1 "D" 0.103 -14.418 1 72.204 "C"
"9029" 1946 0.989 119253 0.0425 0 "D" 0.0667 -31.512 0 77.277 "D"
"9030" 1959 0.855 139960 0.236 1 "G" 0.118 -14.264 1 139.934 "C"
