"year","acousticness","duration","energy","explicit","key","liveness","loudness","mode","tempo","pop.class"
1964,0.99,44960,0.472,1,"D",0.128,-22.446,1,111.842,"D"
1957,0.919,137107,0.902,0,"Eb",0.17,-7.085,0,180.07,"C"
1943,0.936,232213,0.112,0,"Eb",0.263,-16.164,0,141.823,"D"
1992,0.58,276827,0.262,0,"G",0.116,-16.93,0,101.905,"B"
2020,0.242,171200,0.766,0,"Bb",0.11,-4.625,0,141.936,"D"
1954,0.781,118480,0.0971,1,"E",0.128,-17.741,1,198.06,"D"
1962,0.368,299440,0.27,0,"Ab",0.109,-18.741,0,109.28,"D"
1964,0.457,135000,0.564,0,"E",0.741,-9.253,0,119.478,"D"
1928,0.992,310733,0.0558,0,"Bb",0.0967,-23.312,0,121.946,"D"
1952,0.902,188000,0.254,0,"D",0.0983,-14.153,0,81.845,"D"
1973,0.989,414933,0.0511,1,"C",0.695,-32.107,1,79.218,"C"
1993,2.74e-05,193333,0.79,0,"A",0.198,-8.721,0,178.206,"B"
1984,0.13,377293,0.68,0,"A",0.0472,-8.464,0,122.892,"C"
1962,0.802,104973,0.796,0,"D",0.239,-6.217,0,137.967,"C"
1978,0.859,239907,0.306,1,"Db",0.123,-13.491,1,112.264,"B"
1959,0.0678,118733,0.229,0,"C",0.0923,-13.027,0,120.423,"D"
1941,0.993,41547,0.294,0,"Eb",0.189,-15.147,0,104.866,"D"
1936,0.981,162067,0.204,0,"A",0.153,-15.216,0,179.45,"D"
1947,0.895,148773,0.257,0,"Db",0.766,-12.306,0,166.925,"C"
1969,0.625,250840,0.824,0,"F",0.299,-10.142,0,90.12,"A"
2009,0.709,226325,0.455,1,"C",0.0989,-9.295,1,208.328,"B"
1992,0.0634,241667,0.364,0,"G",0.0938,-12.81,0,102.39,"C"
1983,3.75e-05,279733,0.951,0,"F",0.764,-6.914,0,101.739,"C"
1987,0.724,221893,0.201,0,"E",0.0974,-18.845,0,125.199,"C"
2009,0.353,256107,0.763,0,"Db",0.145,-6.861,0,100.268,"B"
1977,0.818,256488,0.43,1,"A",0.0741,-17.289,1,169.036,"C"
1994,0.075,227533,0.809,0,"G",0.0531,-6.79,0,102.972,"C"
1930,0.988,170000,0.281,0,"Eb",0.0869,-7.422,0,112.959,"D"
1992,0.00114,228693,0.843,0,"G",0.0233,-4.553,0,129.928,"B"
1984,0.336,259693,0.312,0,"G",0.367,-10.096,0,110.183,"B"
2003,0.00218,216173,0.979,0,"G",0.328,-5.576,0,134.594,"B"
1956,0.922,139960,0.477,0,"Bb",0.348,-10.343,0,151.599,"D"
1988,0.0674,170547,0.739,0,"G",0.0816,-8.661,0,120.641,"C"
1996,0.0537,261827,0.517,0,"Db",0.0928,-7.531,0,141.808,"B"
2013,0.341,56147,0.783,0,"C",0.115,-4.383,0,136.078,"B"
2020,2.07e-05,185133,0.787,0,"D",0.064,-4.708,0,114.065,"A"
2013,0.056,385987,0.53,1,"Bb",0.15,-8.752,1,118.022,"B"
2020,0.00047,172235,0.81,1,"Ab",0.157,-4.754,1,87.5,"A"
2017,0.979,252121,0.24,0,"Ab",0.234,-19.107,0,99.02,"A"
2015,0.196,275840,0.412,1,"B",0.342,-8.687,1,114.408,"A"
1953,0.871,239800,0.243,0,"F",0.148,-14.114,0,80.181,"D"
2003,0.0974,236707,0.968,0,"Gb",0.139,-2.798,0,99.847,"B"
1966,0.844,141267,0.602,1,"A",0.0968,-8.06,1,148.849,"D"
1974,0.367,199533,0.716,0,"G",0.119,-13.309,0,154.133,"D"
1955,0.972,167840,0.0368,0,"Bb",0.102,-22.772,0,169.883,"D"
2019,0.000437,315177,0.978,0,"G",0.138,-2.358,0,129.842,"A"
1962,0.82,140773,0.304,0,"F",0.117,-15.691,0,104.774,"C"
2003,0.376,179920,0.477,1,"E",0.476,-7.313,1,132.139,"B"
1999,0.00112,227560,0.924,0,"A",0.337,-3.937,0,152.694,"B"
2005,0.425,185773,0.415,0,"G",0.124,-6.295,0,204.052,"B"
1949,0.988,189826,0.235,0,"D",0.253,-9.383,0,121.81,"D"
1966,0.234,196147,0.53,0,"A",0.131,-11.15,0,164.638,"C"
1946,0.99,194513,0.17,1,"Db",0.0844,-13.838,1,145.03,"D"
1951,0.655,170844,0.279,0,"C",0.177,-7.715,0,100.538,"D"
1964,0.889,185333,0.0445,1,"B",0.125,-20.295,1,79.469,"C"
1967,0.722,162560,0.198,0,"Ab",0.13,-13.559,0,140.534,"B"
1984,4.97e-05,278783,0.951,0,"G",0.461,-7.314,0,177.573,"C"
1954,0.563,114653,0.558,1,"Bb",0.755,-21.094,1,129,"D"
1979,0.339,246293,0.436,0,"E",0.0504,-13.524,0,109.437,"B"
2002,0.000218,263440,0.604,0,"F",0.477,-5.703,0,167.719,"A"
1992,0.0266,313573,0.833,0,"G",0.0327,-4.215,0,88.785,"A"
1950,0.964,141333,0.16,1,"E",0.31,-21.701,1,113.368,"D"
2001,0.128,193480,0.553,1,"D",0.0816,-7.284,1,146.874,"C"
1987,0.129,297160,0.776,0,"A",0.193,-9.204,0,129.458,"C"
1967,0.371,186467,0.392,0,"C",0.123,-9.782,0,87.167,"C"
2008,0.221,237347,0.497,1,"B",0.108,-7.855,1,108.01,"B"
1946,0.964,191400,0.193,1,"C",0.333,-12.964,1,103.117,"D"
1981,0.000376,344240,0.919,0,"E",0.49,-5.721,0,134.021,"A"
1967,0.00576,195160,0.767,0,"E",0.137,-6.389,0,119.115,"C"
1930,0.992,199000,0.316,0,"Db",0.328,-10.293,0,130.626,"D"
1953,0.975,299653,0.146,0,"Ab",0.157,-16.816,0,80.6,"D"
2004,0.329,209027,0.833,1,"C",0.126,-6.156,1,141.99,"B"
1997,0.194,180040,0.682,0,"Bb",0.0973,-5.523,0,89.975,"C"
1969,0.721,419907,0.325,1,"Ab",0.136,-13.906,1,137.064,"C"
1965,0.767,181733,0.439,0,"B",0.087,-9.947,0,136.75,"D"
1935,0.776,228387,0.417,0,"Gb",0.123,-10.817,0,82.763,"D"
1941,0.263,242773,0.396,1,"A",0.162,-11.035,1,108.037,"D"
1952,0.941,149893,0.175,0,"B",0.106,-21.838,0,169.484,"D"
1994,0.342,179747,0.693,0,"C",0.113,-11.431,0,115.086,"B"
1982,0.885,208893,0.322,0,"D",0.164,-16.611,0,129.473,"C"
2014,0.637,167853,0.704,1,"Gb",0.188,-5.203,1,107.974,"B"
1986,0.00428,405560,0.895,0,"Bb",0.267,-7.81,0,118.662,"B"
1986,0.0866,182360,0.555,0,"A",0.106,-14.97,0,107.297,"C"
1968,0.975,150013,0.158,1,"A",0.193,-15.854,1,109.846,"C"
1981,0.000359,281627,0.87,0,"G",0.101,-8.092,0,148.878,"C"
1962,0.527,188227,0.276,1,"D",0.07,-16.28,1,118.068,"D"
1959,0.83,247613,0.339,0,"G",0.142,-11.916,0,92.496,"D"
1970,0.0426,256747,0.808,0,"C",0.85,-9.409,0,141.293,"C"
1945,0.991,170762,0.12,0,"F",0.116,-18.696,0,92.079,"D"
1972,0.247,199733,0.724,0,"G",0.114,-8.932,0,134.901,"B"
1924,0.539,188173,0.315,0,"Db",0.0628,-12.396,0,98.983,"D"
1976,0.0378,343400,0.9,1,"Gb",0.933,-5.397,1,110.749,"C"
1958,0.873,190933,0.097,0,"C",0.178,-20.834,0,98.247,"D"
1958,0.865,172053,0.429,0,"Bb",0.0489,-11.777,0,118.996,"D"
1990,0.00666,344080,0.734,0,"Eb",0.116,-7.43,0,149.831,"B"
2004,0.194,199000,0.84,1,"A",0.154,-4.298,1,198.5,"B"
1973,0.458,252707,0.37,0,"C",0.265,-14.374,0,84.79,"C"
1946,0.994,167093,0.179,0,"F",0.108,-10.863,0,89.211,"D"
1933,0.881,174200,0.212,1,"G",0.116,-12.772,1,90.274,"D"
1938,0.922,181228,0.499,1,"E",0.468,-14.93,1,56.152,"D"
2018,0.287,163453,0.868,0,"D",0.0885,-2.653,0,172.086,"A"
1936,0.634,127900,0.309,0,"Gb",0.158,-23.999,0,128.675,"D"
2012,0.0594,220333,0.746,0,"Ab",0.257,-6.999,0,102.093,"B"
1988,0.507,262440,0.638,1,"G",0.252,-6.717,1,113.271,"B"
1975,0.0863,198107,0.501,0,"F",0.0636,-14.985,0,109.729,"C"
1965,0.695,164920,0.252,0,"Ab",0.104,-14.164,0,115.611,"C"
1975,0.571,279867,0.424,0,"A",0.144,-11.126,0,141.266,"B"
1965,0.554,153000,0.655,0,"E",0.165,-8.356,0,119.228,"D"
1976,0.815,171907,0.234,0,"E",0.113,-12.544,0,85.315,"C"
1988,0.287,305573,0.535,0,"Ab",0.366,-9.587,0,137.436,"C"
2002,0.161,213920,0.968,0,"C",0.0661,-3.758,0,130.093,"B"
1964,0.811,208907,0.196,0,"D",0.113,-17.218,0,115.894,"C"
1973,0.42,178307,0.65,1,"A",0.146,-4.866,1,133.008,"C"
1942,0.984,154400,0.212,1,"Ab",0.215,-13.36,1,112.903,"D"
1961,0.89,206360,0.0588,1,"F",0.129,-17.464,1,115.642,"B"
2015,0.263,331324,0.812,1,"G",0.102,-5.849,1,120.019,"B"
2009,0.819,243724,0.784,1,"B",0.107,-8.25,1,160.833,"B"
1996,0.184,229367,0.534,1,"E",0.538,-7.244,1,92.089,"C"
1974,0.0565,110400,0.843,0,"C",0.387,-9.302,0,138.714,"C"
1928,0.66,135800,0.308,0,"Gb",0.233,-17.128,0,90.685,"D"
1967,0.203,182547,0.697,0,"Ab",0.15,-7.192,0,116.395,"B"
1985,9.03e-06,175733,0.987,0,"D",0.237,-4.927,0,118.202,"B"
1986,0.61,160670,0.467,0,"Eb",0.127,-7.75,0,127.094,"C"
1956,0.905,108453,0.0308,0,"Gb",0.107,-24.747,0,171.715,"D"
1985,0.423,310000,0.361,0,"A",0.0526,-11.366,0,78.883,"B"
1977,0.0632,546680,0.551,0,"Db",0.0933,-14.462,0,100.677,"C"
1981,0.00318,306415,0.948,0,"G",0.216,-6.893,0,143.008,"C"
1942,0.969,97907,0.261,0,"Ab",0.143,-14.975,0,131.124,"D"
1960,0.527,121253,0.648,0,"Bb",0.249,-8.551,0,107.654,"D"
1977,0.0524,318360,0.892,0,"Gb",0.0883,-5.844,0,96.91,"B"
1953,0.553,159133,0.724,1,"C",0.327,-10.395,1,118.785,"D"
1984,0.765,174973,0.63,0,"C",0.0841,-9.106,0,88.197,"C"
1939,0.788,810004,0.232,0,"B",0.316,-18.677,0,87.768,"D"
2019,0.545,231602,0.487,0,"C",0.336,-6.585,0,70.949,"A"
1926,0.0116,95500,0.26,0,"A",0.421,-17.021,0,132.216,"D"
1965,0.983,101293,0.0132,1,"Ab",0.11,-22.844,1,114.996,"C"
2015,0.071,184507,0.818,0,"Ab",0.21,-4.07,0,81.034,"A"
2007,0.122,198000,0.913,1,"F",0.329,-3.227,1,116.029,"B"
2009,0.0863,266560,0.511,0,"A",0.0938,-6.73,0,60.009,"B"
2004,0.129,210840,0.794,1,"B",0.0524,-4.848,1,131.06,"B"
1994,0.147,179200,0.797,0,"Bb",0.1,-10.435,0,150.504,"C"
1990,0.832,177133,0.603,0,"Gb",0.0645,-15.53,0,109.757,"C"
1974,0.152,226173,0.427,1,"B",0.0386,-10.794,1,86.546,"C"
1940,0.993,198667,0.245,1,"F",0.125,-16.316,1,80.512,"D"
1956,0.958,234200,0.00972,0,"G",0.145,-20.897,0,121.638,"D"
2002,0.0516,272360,0.722,0,"G",0.131,-5.065,0,115.21,"B"
1981,0.0236,175125,0.727,0,"C",0.153,-13.061,0,157.538,"C"
1985,0.00625,293733,0.848,1,"E",0.101,-12.532,1,99.816,"C"
1942,0.982,175547,0.129,0,"Bb",0.139,-17.946,0,65.533,"D"
1960,0.7,123640,0.419,1,"C",0.361,-9.657,1,146.486,"D"
1993,0.587,286760,0.384,1,"C",0.0908,-10.689,1,111.598,"C"
1954,0.979,187827,0.183,0,"G",0.089,-17.31,0,77.394,"D"
1970,0.0826,296267,0.8,0,"D",0.138,-9.808,0,105.916,"C"
1977,0.962,175507,0.214,0,"Bb",0.681,-17.688,0,113.211,"B"
1974,0.664,447867,0.107,1,"F",0.172,-24.219,1,73.431,"C"
2016,0.261,182080,0.374,0,"C",0.634,-12.128,0,142.327,"B"
1955,0.938,160827,0.236,0,"C",0.158,-11.481,0,165.819,"D"
1979,0.000125,451533,0.936,0,"A",0.797,-4.459,0,93.862,"C"
1962,0.794,138554,0.948,1,"C",0.168,-6.106,1,130.612,"D"
1946,0.0617,241818,0.788,0,"D",0.0867,-7.23,0,165.013,"D"
1971,0.632,227213,0.655,1,"F",0.0781,-8.012,1,110.661,"C"
1993,0.933,774507,0.192,1,"E",0.159,-18.889,1,100.736,"C"
1945,0.239,142800,0.121,0,"D",0.162,-18.97,0,87.451,"D"
1998,0.00034,242533,0.909,0,"C",0.0746,-6.471,0,123.895,"B"
2020,0.00576,139413,0.696,1,"Bb",0.0754,-7.117,1,100.036,"A"
1962,0.184,136733,0.891,0,"C",0.132,-6.738,0,140.077,"D"
1964,0.802,279227,0.45,0,"G",0.446,-9.45,0,184.199,"B"
2010,0.25,147747,0.767,0,"B",0.114,-3.038,0,163.834,"A"
1991,0.266,187240,0.688,0,"C",0.228,-10.606,0,124.937,"C"
2010,0.0015,210093,0.87,0,"Ab",0.246,-6.103,0,129.984,"B"
1986,0.000805,214667,0.918,1,"E",0.0534,-11.201,1,155.943,"C"
1966,0.868,111920,0.461,1,"Gb",0.044,-12.922,1,94.877,"C"
2009,0.439,192707,0.73,1,"F",0.172,-5.147,1,137.97,"B"
1978,0.441,107760,0.934,0,"C",0.935,-8.912,0,95.927,"B"
1954,0.868,154400,0.222,0,"F",0.261,-10.077,0,98.959,"D"
1949,0.991,125360,0.248,0,"E",0.0846,-15.552,0,106.73,"D"
1989,0.495,247493,0.391,0,"D",0.0867,-12.097,0,131.98,"B"
1968,0.065,139960,0.519,0,"F",0.0808,-9.778,0,211.905,"C"
2008,0.507,223160,0.451,0,"E",0.629,-7.694,0,179.967,"B"
2010,0.198,269493,0.745,1,"E",0.36,-5.81,1,129.998,"A"
1989,0.587,206000,0.454,1,"F",0.237,-10.939,1,84.37,"C"
1999,0.00256,241733,0.794,1,"B",0.0933,-8.011,1,133.047,"B"
2020,0.468,166688,0.657,1,"Gb",0.318,-5.535,1,76.342,"A"
1987,0.217,200827,0.333,0,"A",0.11,-15.921,0,130.541,"B"
1964,0.419,387560,0.759,0,"Eb",0.0739,-6.611,0,103.82,"C"
1956,0.911,235040,0.147,1,"C",0.15,-16.987,1,75.656,"D"
2019,0.00121,247613,0.825,0,"B",0.208,-5.177,0,135.934,"B"
2014,0.0024,224053,0.951,0,"Eb",0.205,-4.732,0,143.036,"B"
2013,0.00858,215107,0.931,0,"C",0.0991,-5.147,0,147.537,"B"
1950,0.922,274307,0.059,0,"G",0.299,-23.862,0,174.127,"D"
1968,0.959,231533,0.222,0,"F",0.0935,-15.02,0,91.615,"C"
2011,0.000224,265720,0.968,1,"Db",0.225,-4.758,1,87.955,"A"
2000,0.891,147093,0.256,0,"C",0.111,-12.355,0,83.015,"C"
2000,0.895,151092,0.412,0,"C",0.145,-11.569,0,184.012,"B"
1936,0.254,454720,0.355,0,"Gb",0.153,-17.67,0,128.481,"D"
2005,0.197,222507,0.77,0,"A",0.101,-3.878,0,98.211,"B"
1955,0.724,486867,0.376,1,"F",0.147,-10.748,1,105.965,"D"
1982,0.31,195507,0.347,0,"A",0.0946,-16.691,0,105.791,"B"
2020,0.731,289749,0.267,0,"Db",0.0858,-13.69,0,94.219,"A"
2008,0.000247,212347,0.922,0,"B",0.363,-3.474,0,132.059,"A"
1977,0.0134,348240,0.573,1,"A",0.428,-11.301,1,117.252,"B"
1954,0.943,172440,0.117,0,"Ab",0.101,-17.995,0,88.54,"D"
1998,0.0635,254827,0.631,0,"C",0.163,-5.144,0,115.657,"C"
1951,0.995,193627,0.127,1,"Db",0.251,-17.13,1,83.65,"D"
1953,0.99,163683,0.218,0,"Gb",0.12,-11.362,0,128.227,"D"
2020,0.18,177438,0.583,0,"Db",0.107,-6.361,0,97.537,"A"
1957,0.986,192093,0.105,0,"Gb",0.109,-13.016,0,98.058,"D"
1976,0.607,180053,0.49,0,"B",0.0687,-12.725,0,115.901,"C"
1937,0.986,199558,0.208,0,"G",0.598,-9.972,0,81.348,"D"
1980,0.0024,328133,0.676,1,"A",0.28,-10.807,1,140.216,"C"
1999,0.0375,259667,0.338,0,"F",0.0459,-12.831,0,81.822,"B"
1969,0.566,191200,0.296,0,"F",0.21,-13.167,0,82.2,"D"
1947,0.971,166069,0.376,0,"A",0.802,-13.471,0,124.584,"D"
1987,0.0295,267840,0.85,0,"C",0.352,-11.683,0,166.973,"C"
1934,0.979,153147,0.141,0,"C",0.122,-18.256,0,205.172,"D"
1976,0.0816,252373,0.721,1,"Bb",0.0664,-10.401,1,105.866,"A"
1958,0.304,245693,0.465,0,"G",0.681,-19.673,0,117.502,"D"
1997,0.832,659000,0.00849,0,"F",0.12,-33.111,0,86.682,"B"
1957,0.767,185467,0.31,1,"A",0.186,-10.334,1,133.12,"D"
2009,0.032,122720,0.733,0,"A",0.0852,-7.463,0,170.457,"B"
2015,0.00024,282230,0.743,0,"B",0.0753,-6.755,0,117.012,"B"
1962,0.6,107960,0.858,0,"A",0.0724,-7.906,0,100.237,"C"
1971,0.562,156293,0.455,0,"Bb",0.0756,-10.336,0,137.148,"B"
1968,0.895,252726,0.126,1,"D",0.114,-17.193,1,176.243,"C"
1927,0.99,168160,0.451,1,"F",0.198,-18.408,1,118.12,"D"
1939,0.786,56827,0.522,1,"F",0.35,-11.787,1,63.971,"D"
1982,0.199,220467,0.466,0,"C",0.389,-10.698,0,112.466,"C"
2013,0.916,338253,0.298,0,"G",0.104,-12.451,0,76.356,"B"
1982,0.0208,331200,0.513,1,"G",0.205,-13.034,1,80.647,"A"
1938,0.974,171363,0.24,0,"F",0.187,-10.003,0,125.418,"D"
1940,0.256,100496,0.181,0,"G",0.57,-18.703,0,129.294,"D"
1958,0.874,324893,0.211,0,"Ab",0.556,-20.015,0,117.018,"D"
2012,0.00135,377143,0.733,1,"G",0.0966,-4.872,1,126.064,"D"
1926,0.0865,96200,0.225,1,"A",0.254,-14.97,1,79.425,"D"
1997,0.953,306160,0.0534,1,"G",0.0842,-15.216,1,81.364,"C"
1957,0.685,272493,0.397,0,"C",0.527,-15.271,0,162.058,"C"
1948,0.734,190480,0.562,1,"F",0.193,-10.116,1,161.844,"D"
1998,0.000619,237733,0.762,0,"F",0.128,-6.929,0,135.593,"C"
1973,0.586,295627,0.189,0,"D",0.13,-17.839,0,132.795,"C"
1986,0.135,230520,0.621,0,"Db",0.0846,-7.294,0,83.955,"B"
1951,0.625,199159,0.66,1,"B",0.944,-7.461,1,141.236,"D"
2014,0.016,209347,0.942,0,"G",0.137,-4.549,0,106.57,"A"
1969,0.154,190600,0.374,0,"C",0.14,-10.525,0,94.63,"C"
2001,0.0979,237187,0.833,0,"G",0.129,-6.146,0,119.756,"B"
1928,0.979,200680,0.0563,0,"E",0.119,-25.706,0,108.023,"D"
1997,0.94,107627,0.376,0,"Eb",0.199,-15.446,0,146.442,"C"
1977,0.367,302253,0.517,0,"D",0.533,-10.754,0,144.848,"D"
2015,0.0734,237453,0.718,0,"G",0.164,-6.663,0,90.053,"B"
1935,0.608,225660,0.238,1,"Db",0.335,-16.615,1,124.521,"D"
1994,0.00834,233240,0.732,1,"Bb",0.0854,-7.594,1,142.504,"A"
2012,0.0703,386907,0.531,0,"G",0.224,-7.355,0,71.994,"A"
2020,0.0159,204117,0.615,0,"G",0.307,-5.879,0,132.996,"B"
1966,0.00247,215027,0.715,1,"D",0.0388,-4.787,1,107.162,"C"
1980,0.493,273533,0.182,0,"Db",0.115,-16.348,0,85.198,"C"
1967,0.0444,178987,0.47,0,"Bb",0.583,-11.731,0,94.526,"B"
2007,6.64e-06,248333,0.836,0,"D",0.331,-6.761,0,80.661,"B"
1990,0.00109,235773,0.539,0,"D",0.143,-10.627,0,107.083,"C"
1944,0.388,413147,0.335,1,"Bb",0.243,-16.158,1,75.885,"D"
1957,0.991,197240,0.0453,0,"G",0.187,-19.087,0,87.104,"D"
1999,0.703,164107,0.521,0,"C",0.104,-8.39,0,101.206,"B"
1994,0.0277,301600,0.873,0,"C",0.448,-6.012,0,115.674,"C"
1999,0.0628,282880,0.537,0,"G",0.107,-6.203,0,73.604,"B"
1950,0.848,208147,0.45,0,"A",0.0469,-7.132,0,118.438,"D"
2015,0.0557,210834,0.886,0,"Ab",0.217,-1.642,0,129.957,"B"
1951,0.842,326924,0.844,1,"G",0.542,-4.916,1,81.797,"D"
1971,0.494,561120,0.679,0,"C",0.682,-9.879,0,78.999,"C"
2008,0.869,148187,0.307,0,"C",0.107,-10.14,0,128.029,"B"
1975,0.409,305613,0.396,1,"F",0.0961,-11.835,1,106.148,"B"
1994,7.77e-05,231200,0.908,1,"Db",0.1,-4.938,1,157.843,"B"
2020,0.13,170560,0.747,0,"Ab",0.0747,-4.446,0,203.918,"A"
2009,0.91,191733,0.449,0,"C",0.0863,-11.825,0,184.814,"B"
1968,0.557,170520,0.671,0,"Gb",0.0757,-5.076,0,126.34,"C"
1973,0.159,459893,0.644,0,"Gb",0.901,-10.987,0,97.933,"B"
1977,0.032,433227,0.238,1,"D",0.092,-11.172,1,82.926,"C"
1989,0.185,249880,0.557,0,"A",0.055,-10.679,0,94.095,"B"
1994,0.964,485440,0.0909,0,"Ab",0.0993,-19.038,0,72.936,"C"
1940,0.96,167267,0.295,0,"Db",0.122,-16.19,0,111.104,"D"
1998,0.798,205667,0.133,1,"F",0.086,-18.308,1,144.751,"B"
1993,0.778,183000,0.275,0,"G",0.139,-14.195,0,200.083,"B"
2014,0.0549,186040,0.549,0,"Db",0.0724,-6.144,0,133.041,"A"
2009,0.992,99200,0.265,0,"C",0.403,-16.319,0,135.299,"B"
2013,0.204,277240,0.742,0,"Db",0.166,-6.995,0,144.602,"B"
1972,0.937,132973,0.0189,0,"D",0.125,-27.167,0,99.654,"B"
1960,0.662,150720,0.408,0,"Db",0.649,-10.192,0,127.765,"D"
2009,0.0465,240213,0.703,0,"Bb",0.0809,-5.52,0,149.873,"B"
2003,0.31,252960,0.747,0,"Ab",0.0814,-6.107,0,85.001,"B"
1981,0.175,318533,0.646,0,"F",0.0809,-13.029,0,147.973,"C"
1941,0.992,203853,0.0438,1,"B",0.202,-20.707,1,71.411,"D"
1951,0.979,208987,0.353,1,"B",0.286,-8.919,1,74.417,"D"
1976,0.191,228040,0.412,1,"Gb",0.2,-9.826,1,152.227,"B"
1977,0.00252,168867,0.938,0,"Db",0.234,-8.096,0,184.315,"C"
2012,0.0283,262640,0.739,0,"D",0.299,-4.937,0,149.894,"A"
1972,0.0858,164907,0.886,0,"E",0.0771,-9.332,0,144.878,"C"
1990,0.000128,258093,0.88,0,"D",0.287,-11.859,0,118.668,"B"
2014,0.00364,247533,0.656,0,"F",0.0918,-6.112,0,119.997,"B"
1982,0.11,328440,0.662,0,"C",0.112,-8.539,0,148.416,"B"
2011,0.539,178584,0.767,0,"A",0.135,-7.04,0,100.744,"B"
1948,0.991,261160,0.0821,0,"E",0.109,-21.077,0,172.14,"D"
1936,0.198,369040,0.354,1,"Eb",0.202,-17.778,1,81.204,"D"
1983,0.837,192610,0.545,0,"Gb",0.948,-20.408,0,125.352,"C"
1955,0.985,195973,0.0732,0,"F",0.296,-22.085,0,135.416,"D"
2001,0.609,255507,0.364,0,"C",0.107,-8.789,0,64.252,"A"
2008,0.75,211240,0.248,0,"D",0.114,-10.359,0,109.692,"B"
1990,0.609,230187,0.718,0,"Db",0.316,-4.666,0,176.89,"A"
1955,0.23,189467,0.763,1,"Bb",0.28,-3.874,1,118.903,"D"
1926,0.995,140133,0.118,1,"Db",0.101,-27.11,1,47.063,"D"
1998,0.254,267000,0.88,0,"Ab",0.0475,-2.972,0,124.12,"B"
1983,0.497,227867,0.553,0,"D",0.194,-9.419,0,124.874,"C"
2018,0.0558,197947,0.571,0,"Db",0.0912,-7.906,0,105.049,"A"
1940,0.613,359733,0.398,0,"F",0.116,-8.939,0,78.015,"D"
1926,0.439,119707,0.179,0,"Bb",0.182,-21.623,0,108.484,"D"
1968,0.211,249867,0.602,0,"C",0.159,-8.392,0,122.788,"C"
1980,0.113,202080,0.616,0,"A",0.113,-9.292,0,165.442,"C"
1967,0.742,443040,0.258,0,"Eb",0.0641,-18.054,0,99.177,"C"
1960,0.714,132865,0.803,0,"A",0.0821,-9.831,0,181.868,"C"
1952,0.947,128867,0.364,0,"D",0.375,-13.193,0,151.35,"D"
1977,0.38,221720,0.648,0,"C",0.0442,-8.693,0,121.323,"B"
1950,0.99,181773,0.342,0,"C",0.349,-15.934,0,69.007,"D"
1959,0.938,558453,0.312,0,"C",0.105,-13.019,0,91.906,"D"
1949,0.746,257667,0.44,0,"B",0.148,-12.966,0,89.52,"D"
2001,0.164,235333,0.792,1,"Gb",0.241,-5.41,1,107.794,"B"
1977,0.161,335613,0.701,0,"F",0.0524,-7.74,0,130.173,"B"
1985,0.967,316533,0.0305,0,"C",0.0862,-22.793,0,89.448,"B"
1972,0.0463,149867,0.726,0,"D",0.175,-10.372,0,97.447,"C"
1997,0.346,207787,0.972,0,"Gb",0.148,-5.598,0,123.067,"A"
1999,0.112,200400,0.489,0,"G",0.133,-8.471,0,196.347,"C"
2018,0.151,227560,0.467,0,"Db",0.132,-8.628,0,74.462,"A"
1962,0.32,181316,0.283,1,"C",0.221,-13.543,1,120.973,"D"
2018,0.0399,187996,0.774,0,"G",0.168,-5.982,0,99.971,"B"
2002,0.765,432000,0.261,0,"A",0.145,-13.302,0,125.725,"B"
2007,0.159,295987,0.924,0,"A",0.103,-3.877,0,115.953,"B"
2019,0.161,179577,0.594,1,"G",0.133,-6.374,1,145.944,"A"
1931,0.664,131700,0.162,1,"F",0.161,-16.716,1,127.941,"D"
1956,0.846,133160,0.598,0,"B",0.0948,-7.235,0,137.606,"D"
1972,0.406,165133,0.543,1,"A",0.0481,-12.2,1,105.386,"C"
1993,0.561,184200,0.459,0,"Bb",0.16,-13.323,0,83.169,"C"
1951,0.969,180133,0.0135,0,"G",0.127,-21.306,0,73.346,"D"
1935,0.833,179879,0.543,0,"C",0.317,-9.374,0,116.48,"D"
2010,0.567,239200,0.737,0,"C",0.19,-5.737,0,122.783,"B"
1953,0.845,810293,0.251,0,"C",0.0578,-13.37,0,132.223,"D"
1969,0.276,175800,0.425,0,"D",0.12,-13.368,0,114.948,"C"
1986,0.0313,203960,0.952,1,"E",0.881,-6.846,1,183.38,"C"
1958,0.885,299093,0.155,0,"C",0.203,-13.311,0,105.619,"D"
2013,0.056,226933,0.771,0,"Db",0.0561,-4.463,0,100.01,"A"
1955,0.925,225227,0.267,0,"F",0.156,-15.817,0,87.267,"D"
1941,0.623,266157,0.0237,0,"Eb",0.108,-25.5,0,166.292,"D"
1931,0.995,182560,0.135,0,"D",0.252,-15.764,0,73.799,"D"
1935,0.313,100700,0.0993,0,"C",0.294,-18.357,0,82.171,"D"
1978,0.0345,444120,0.717,1,"Eb",0.0737,-10.437,1,137.532,"C"
1946,0.99,336320,0.225,1,"B",0.111,-15.701,1,114.363,"D"
1933,0.718,133224,0.702,0,"A",0.0924,-9.287,0,128.009,"D"
1971,0.797,193987,0.276,0,"Gb",0.0984,-9.92,0,76.321,"B"
1995,0.00577,276493,0.627,1,"Bb",0.359,-7.505,1,95.048,"C"
1986,0.0555,280107,0.905,1,"F",0.152,-4.962,1,114.719,"B"
1962,0.995,54987,0.00479,1,"B",0.155,-33.853,1,82.116,"D"
2003,0.0808,268493,0.683,0,"G",0.134,-6.229,0,94.184,"C"
